sector,year,cloud_intensity_sim,cloud_intensity_sector_sim,pred_target_value_added
M71,2029,40.80527411625001,31.50197522568797,49539.66791107971
M71,2030,42.84553782206252,33.07707398697237,50419.02970414283
M72,2026,35.24913,27.212590627956345,28267.43836828973
M72,2027,37.01158650000001,28.573220159354165,29178.694676322863
M72,2028,38.86216582500001,30.001881167321876,30079.83377104299
M72,2029,40.80527411625001,31.50197522568797,30970.34979178384
M72,2030,42.84553782206252,33.07707398697237,31849.711584846955
M73,2026,35.24913,27.212590627956345,21024.174773244187
M73,2027,37.01158650000001,28.573220159354165,21935.43108127732
M73,2028,38.86216582500001,30.001881167321876,22836.570175997447
M73,2029,40.80527411625001,31.50197522568797,23727.086196738295
M73,2030,42.84553782206252,33.07707398697237,24606.44798980141
M73-M75,2026,35.24913,27.212590627956345,32041.6409990089
M73-M75,2027,37.01158650000001,28.573220159354165,32952.89730704203
M73-M75,2028,38.86216582500001,30.001881167321876,33854.03640176216
M73-M75,2029,40.80527411625001,31.50197522568797,34744.55242250301
M73-M75,2030,42.84553782206252,33.07707398697237,35623.914215566125
M74_M75,2026,35.24913,27.212590627956345,22674.647398739122
M74_M75,2027,37.01158650000001,28.573220159354165,23585.903706772253
M74_M75,2028,38.86216582500001,30.001881167321876,24487.042801492382
M74_M75,2029,40.80527411625001,31.50197522568797,25377.55882223323
M74_M75,2030,42.84553782206252,33.07707398697237,26256.920615296345
M_N,2026,35.24913,27.212590627956345,280360.0130445203
M_N,2027,37.01158650000001,28.573220159354165,281271.2693525534
M_N,2028,38.86216582500001,30.001881167321876,282172.40844727354
M_N,2029,40.80527411625001,31.50197522568797,283062.9244680144
M_N,2030,42.84553782206252,33.07707398697237,283942.2862610775
N,2026,35.24913,27.212590627956345,121983.06720579276
N,2027,37.01158650000001,28.573220159354165,122894.32351382589
N,2028,38.86216582500001,30.001881167321876,123795.46260854602
N,2029,40.80527411625001,31.50197522568797,124685.97862928687
N,2030,42.84553782206252,33.07707398697237,125565.34042234998
N77,2026,35.24913,27.212590627956345,48023.14662089571
N77,2027,37.01158650000001,28.573220159354165,48934.402928928845
N77,2028,38.86216582500001,30.001881167321876,49835.54202364897
N77,2029,40.80527411625001,31.50197522568797,50726.05804438982
N77,2030,42.84553782206252,33.07707398697237,51605.41983745294
N78,2026,35.24913,27.212590627956345,32474.641568710096
N78,2027,37.01158650000001,28.573220159354165,33385.89787674323
N78,2028,38.86216582500001,30.001881167321876,34287.036971463356
N78,2029,40.80527411625001,31.50197522568797,35177.552992204204
N78,2030,42.84553782206252,33.07707398697237,36056.91478526732
N79,2026,35.24913,27.212590627956345,16393.932047176175
N79,2027,37.01158650000001,28.573220159354165,17305.188355209306
N79,2028,38.86216582500001,30.001881167321876,18206.327449929435
N79,2029,40.80527411625001,31.50197522568797,19096.843470670283
N79,2030,42.84553782206252,33.07707398697237,19976.205263733398
N80-N82,2026,35.24913,27.212590627956345,56917.998921505176
N80-N82,2027,37.01158650000001,28.573220159354165,57829.25522953831
N80-N82,2028,38.86216582500001,30.001881167321876,58730.394324258436
N80-N82,2029,40.80527411625001,31.50197522568797,59620.91034499928
N80-N82,2030,42.84553782206252,33.07707398697237,60500.2721380624
O,2026,35.24913,27.212590627956345,155916.28459289437
O,2027,37.01158650000001,28.573220159354165,156827.5409009275
O,2028,38.86216582500001,30.001881167321876,157728.67999564763
O,2029,40.80527411625001,31.50197522568797,158619.19601638848
O,2030,42.84553782206252,33.07707398697237,159498.5578094516
O-Q,2026,35.24913,27.212590627956345,445970.8898515883
O-Q,2027,37.01158650000001,28.573220159354165,446882.1461596214
O-Q,2028,38.86216582500001,30.001881167321876,447783.28525434155
O-Q,2029,40.80527411625001,31.50197522568797,448673.8012750824
O-Q,2030,42.84553782206252,33.07707398697237,449553.1630681455
O84,2026,35.24913,27.212590627956345,155916.28459289437
O84,2027,37.01158650000001,28.573220159354165,156827.5409009275
O84,2028,38.86216582500001,30.001881167321876,157728.67999564763
O84,2029,40.80527411625001,31.50197522568797,158619.19601638848
O84,2030,42.84553782206252,33.07707398697237,159498.5578094516
P,2026,35.24913,27.212590627956345,100844.8898378741
P,2027,37.01158650000001,28.573220159354165,101756.14614590723
P,2028,38.86216582500001,30.001881167321876,102657.28524062736
P,2029,40.80527411625001,31.50197522568797,103547.80126136821
P,2030,42.84553782206252,33.07707398697237,104427.16305443132
P85,2026,35.24913,27.212590627956345,100844.8898378741
P85,2027,37.01158650000001,28.573220159354165,101756.14614590723
P85,2028,38.86216582500001,30.001881167321876,102657.28524062736
P85,2029,40.80527411625001,31.50197522568797,103547.80126136821
P85,2030,42.84553782206252,33.07707398697237,104427.16305443132
Q,2026,35.24913,27.212590627956345,207213.9101835508
Q,2027,37.01158650000001,28.573220159354165,208125.16649158392
Q,2028,38.86216582500001,30.001881167321876,209026.30558630405
Q,2029,40.80527411625001,31.50197522568797,209916.8216070449
Q,2030,42.84553782206252,33.07707398697237,210796.183400108
Q86,2026,35.24913,27.212590627956345,140722.2335641603
Q86,2027,37.01158650000001,28.573220159354165,141633.48987219343
Q86,2028,38.86216582500001,30.001881167321876,142534.62896691356
Q86,2029,40.80527411625001,31.50197522568797,143425.1449876544
Q86,2030,42.84553782206252,33.07707398697237,144304.50678071752
Q87_Q88,2026,35.24913,27.212590627956345,74361.03273161687
Q87_Q88,2027,37.01158650000001,28.573220159354165,75272.28903965
Q87_Q88,2028,38.86216582500001,30.001881167321876,76173.42813437013
Q87_Q88,2029,40.80527411625001,31.50197522568797,77063.94415511098
Q87_Q88,2030,42.84553782206252,33.07707398697237,77943.3059481741
R,2026,35.24913,27.212590627956345,34713.357087632176
R,2027,37.01158650000001,28.573220159354165,35624.61339566531
R,2028,38.86216582500001,30.001881167321876,36525.752490385436
R,2029,40.80527411625001,31.50197522568797,37416.26851112628
R,2030,42.84553782206252,33.07707398697237,38295.6303041894
R-U,2026,35.24913,27.212590627956345,91519.7634715084
R-U,2027,37.01158650000001,28.573220159354165,92431.01977954153
R-U,2028,38.86216582500001,30.001881167321876,93332.15887426166
R-U,2029,40.80527411625001,31.50197522568797,94222.6748950025
R-U,2030,42.84553782206252,33.07707398697237,95102.03668806562
R90-R92,2026,35.24913,27.212590627956345,25419.331322843675
R90-R92,2027,37.01158650000001,28.573220159354165,26330.587630876806
R90-R92,2028,38.86216582500001,30.001881167321876,27231.726725596935
R90-R92,2029,40.80527411625001,31.50197522568797,28122.242746337783
R90-R92,2030,42.84553782206252,33.07707398697237,29001.604539400898
R93,2026,35.24913,27.212590627956345,21123.512003675103
R93,2027,37.01158650000001,28.573220159354165,22034.768311708234
R93,2028,38.86216582500001,30.001881167321876,22935.907406428363
R93,2029,40.80527411625001,31.50197522568797,23826.42342716921
R93,2030,42.84553782206252,33.07707398697237,24705.785220232327
S,2026,35.24913,27.212590627956345,60768.95431550313
S,2027,37.01158650000001,28.573220159354165,61680.21062353626
S,2028,38.86216582500001,30.001881167321876,62581.34971825639
